"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"777","G176","AUS","5080070360",FALSE,FALSE,0,125,1,1.24682730053516,-0.113065799387977
"778","G177","AUS","5080070360",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"779","G1770","USA","7080014930",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"780","G178","AUS","5080070360",FALSE,FALSE,0,106,1,1.24682730053516,-0.238790365119646
"781","G179","AUS","5080070360",FALSE,FALSE,0,100,0.936507936507937,0.917515779806585,-0.278492859561226
"782","G1790","USA","7080014930",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"783","G1791","USA","7080014930",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"784","G180","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"785","G181","AUS","5080070370",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"786","G182","AUS","5080070340",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"787","G183","AUS","5080070340",FALSE,FALSE,0,74,0.87037037037037,0.574482945714321,-0.450537002141404
"788","G1834","USA","7080014930",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"789","G1836","USA","7080014930",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"790","G184","AUS","5080070390",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"791","G185","AUS","5080070390",FALSE,FALSE,0,61,1,1.24682730053516,-0.536559073431494
"792","G186","AUS","5080070390",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"793","G187","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"794","G1877","USA","7080047060",FALSE,FALSE,0,484,0.785714285714286,0.135400918076223,2.26246678469987
"795","G188","AUS","5080070390",FALSE,FALSE,0,125,1,1.24682730053516,-0.113065799387977
"796","G189","AUS","5080070390",FALSE,FALSE,0,106,1,1.24682730053516,-0.238790365119646
"797","G190","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"798","G1900","USA","7080014930",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"799","G191","AUS","5080070390",FALSE,TRUE,0,74,0.87037037037037,0.574482945714321,-0.450537002141404
"800","G192","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"801","G193","AUS","5080070390",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"802","G194","AUS","5080070390",FALSE,FALSE,0,106,1,1.24682730053516,-0.238790365119646
"803","G1940","USA","7080073620",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"804","G195","AUS","5080070390",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"805","G1950","USA","7080039620",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"806","G1954","USA","7080039770",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"807","G196","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"808","G1960","USA","7080014930",FALSE,FALSE,0,100,0.666666666666667,-0.482058183289852,-0.278492859561226
"809","G197","AUS","5080070390",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"810","G1975","USA","7080014930",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"811","G1976","USA","7080014930",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"812","G1979","USA","7080041400",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"813","G198","AUS","5080070390",TRUE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"814","G1981","USA","7080041410",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"815","G1986","USA","7080042740",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"816","G1989","USA","7080043360",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"817","G199","AUS","5080070390",FALSE,FALSE,0,61,0.863636363636364,0.539555966243109,-0.536559073431494
"818","G200","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"819","G201","AUS","5080070390",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"820","G202","AUS","5080070390",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"821","G203","AUS","5080070390",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"822","G2032","USA","7080047060",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"823","G2041","USA","7080047060",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"824","G2047","USA","7080047970",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"825","G205","AUS","5080070390",FALSE,FALSE,0,125,1,1.24682730053516,-0.113065799387977
"826","G2050","USA","7080048860",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"827","G2055","USA","7080008710",FALSE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"828","G206","AUS","5080070390",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"829","G207","AUS","5080070390",TRUE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"830","G2078","GBR","2080053790",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"831","G2088","GBR","2080053240",FALSE,FALSE,0,36,0.5,-1.34650092520236,-0.701986133604742
"832","G2091","GBR","2080048980",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"833","G210","AUS","5080070390",TRUE,FALSE,0,72,1,1.24682730053516,-0.463771166955264
"834","G211","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"835","G212","AUS","5080070390",FALSE,FALSE,0,74,0.927083333333333,0.868633600948437,-0.450537002141404
"836","G2125","GBR","2080048980",FALSE,TRUE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"837","G213","AUS","5080070390",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"838","G2138","GBR","2080053070",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"839","G2139","GBR","2080053240",FALSE,FALSE,0,81,0.6,-0.827835280054853,-0.404217425292895
"840","G2147","GBR","2080053070",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"841","G216","AUS","5080070390",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"842","G217","AUS","5080070390",TRUE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"843","G218","AUS","5080070390",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"844","G2188","GBR","2080048980",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"845","G219","AUS","5080070390",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"846","G220","AUS","5080070390",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"847","G221","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"848","G223","AUS","5080070390",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"849","G2230","GBR","2080048980",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"850","G2231","GBR","2080053240",TRUE,FALSE,0,36,0.5,-1.34650092520236,-0.701986133604742
"851","G2237","GBR","2080053100",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"852","G225","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"853","G226","AUS","5080070390",TRUE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"854","G2268","GBR","2080053100",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"855","G227","AUS","5080070390",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"856","G2276","GBR","2080053100",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"857","G228","AUS","5080070390",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"858","G2282","GBR","2080053240",FALSE,FALSE,0,49,0.583333333333333,-0.914279554246104,-0.615964062314653
"859","G2286","GBR","2080053240",FALSE,FALSE,0,36,0.545454545454545,-1.11074381377167,-0.701986133604742
"860","G229","AUS","5080070390",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"861","G230","AUS","5080070390",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"862","G2303","GBR","2080052960",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"863","G231","AUS","5080070390",TRUE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"864","G232","AUS","5080070390",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"865","G2328","GBR","2080053100",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"866","G233","AUS","5080070390",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"867","G2338","GBR","2080050410",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"868","G235","AUS","5080070390",TRUE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"869","G2352","GBR","2080048980",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"870","G236","AUS","5080070440",TRUE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"871","G2368","GBR","2080053070",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"872","G237","AUS","5080070440",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"873","G2374","GBR","2080053100",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"874","G238","AUS","5080070440",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"875","G239","AUS","5080070440",FALSE,FALSE,0,125,1,1.24682730053516,-0.113065799387977
"876","G2397","GBR","2080053100",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"877","G240","AUS","5080070440",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"878","G241","AUS","5080070440",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"879","G2417","GBR","2080053100",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"880","G242","AUS","5080070440",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"881","G243","AUS","5080070440",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"882","G244","AUS","5080070440",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"883","G2442","GBR","2080048800",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"884","G245","AUS","5080070440",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"885","G246","AUS","5080070440",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"886","G247","AUS","5080070440",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"887","G248","AUS","5080070440",FALSE,FALSE,0,89,0.876923076923077,0.608469583430539,-0.351280766037455
"888","G2483","GBR","2080050410",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"889","G2485","GBR","2080049610",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"890","G2487","GBR","2080053790",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"891","G249","AUS","5080070440",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"892","G250","AUS","5080070440",TRUE,FALSE,0,117,1,1.24682730053516,-0.166002458643417
"893","G251","AUS","5080070440",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"894","G252","AUS","5080070440",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"895","G253","AUS","5080070440",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"896","G2533","GBR","2080053100",TRUE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"897","G254","AUS","5080070440",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"898","G255","AUS","5080070400",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"899","G256","AUS","5080070400",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"900","G2560","GBR","2080053420",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"901","G257","AUS","5080070400",TRUE,FALSE,0,72,1,1.24682730053516,-0.463771166955264
"902","G258","AUS","5080070400",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"903","G259","AUS","5080070400",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"904","G260","AUS","5080070400",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"905","G261","AUS","5080070400",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"906","G2615","GBR","2080052960",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"907","G264","AUS","5080070440",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"908","G265","AUS","5080070510",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"909","G266","AUS","5080070550",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"910","G2665","GBR","2080050460",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"911","G267","AUS","5080070550",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"912","G268","AUS","5080070540",FALSE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"913","G2680","GBR","2080053790",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"914","G269","AUS","5080070540",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"915","G270","AUS","5080070540",FALSE,FALSE,0,85,0.88034188034188,0.626201742239,-0.377749095665175
"916","G271","AUS","5080070540",TRUE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"917","G272","AUS","5080070510",TRUE,FALSE,0,100,0.885714285714286,0.654066563223726,-0.278492859561226
"918","G273","AUS","5080070540",FALSE,FALSE,0,85,0.932692307692308,0.897725423993569,-0.377749095665175
"919","G274","AUS","5080070490",FALSE,FALSE,0,136,1,1.24682730053516,-0.0402778929117475
"920","G2788","GBR","2080053790",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"921","G279","AUS","5080070390",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"922","G282","AUS","5080070390",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"923","G2914","GBR","2080050410",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"924","G2916","GBR","2080050410",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"925","G2924","GBR","2080050770",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"926","G295","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"927","G298","FIN","2080028870",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"928","G299","FIN","2080028870",FALSE,FALSE,0,100,0.357142857142857,-2.08745184684165,-0.278492859561226
"929","G300","FIN","2080028870",TRUE,TRUE,1,81,0.428571428571429,-1.716976386022,-0.404217425292895
"930","G3006","GBR","2080053790",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"931","G301","FIN","2080029940",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"932","G302","FIN","2080029940",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"933","G303","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"934","G3044","GBR","2080050510",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"935","G3079","GBR","2080053050",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"936","G308","FIN","2080029960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"937","G311","FIN","2080029710",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"938","G3159","GBR","2080049680",TRUE,FALSE,0,36,0.4,-1.86516657034986,-0.701986133604742
"939","G3205","GBR","2080050510",FALSE,FALSE,0,64,0.32,-2.28009908646786,-0.516707826210704
"940","G3223","GBR","2080050510",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"941","G3227","GBR","2080050770",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"942","G3232","GBR","2080050770",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"943","G324","FIN","2080029940",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"944","G3254","GBR","2080050460",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"945","G3273","GBR","2080050510",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"946","G3274","GBR","2080050460",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"947","G3278","GBR","2080050460",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"948","G3280","GBR","2080050770",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"949","G3454","GBR","2080048800",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"950","G3455","GBR","2080050770",FALSE,FALSE,0,50,0.916666666666667,0.814605929578906,-0.609346979907723
"951","G3470","GBR","2080050470",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"952","G3494","GBR","2080050770",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"953","G351","FIN","2080029400",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"954","G3523","GBR","2080050770",TRUE,TRUE,1,49,0.7,-0.309169634907351,-0.615964062314653
"955","G353","FIN","2080029400",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"956","G3533","GBR","2080049680",FALSE,FALSE,0,100,0.454545454545455,-1.58225803663304,-0.278492859561226
"957","G355","FIN","2080028870",TRUE,FALSE,0,64,0.380952380952381,-1.96396002656843,-0.516707826210704
"958","G357","FIN","2080029960",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"959","G3571","GBR","2080049680",TRUE,FALSE,0,36,0.545454545454545,-1.11074381377167,-0.701986133604742
"960","G3595","GBR","2080050770",FALSE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"961","G3614","GBR","2080050770",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"962","G3617","GBR","2080050520",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"963","G3691","GBR","2080048800",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"964","G3704","GBR","2080049680",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"965","G3729","GBR","2080050680",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"966","G373","FIN","2080029940",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"967","G3747","GBR","2080049680",TRUE,FALSE,0,36,0.315789473684211,-2.30193763994776,-0.701986133604742
"968","G378","FIN","2080029710",FALSE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"969","G3797","GBR","2080050680",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
